name,Label,Start,Stop,Duration,Mean_Intensity,Max_Intensity,Mean_Pitch,Max_Pitch,Min_Pitch,Median_Pitch,Center_spectrum,SD_spectrum,SK_spectrum,KUR__spectrum,F1_Mean,F2_Mean,F3_Mean,F4_Mean,F1_Max,F2_Max,F3_Max,F4_Max,F1_Min,F2_Min,F3_Min,F4_Min,F1_Median,F2_Median,F3_Median,F4_Median
AISF_LEC_T1,CLaCFA_T,4.244856383711147,4.329062370712998,0.08420598700185078,60.86756524330773,62.323910968767535,232.92653315812467,241.36907773798174,221.64281481003096,233.22592912446805,640.3651883267448,607.2108709915768,8.214643349634684,137.87702636739763,576.3761508996895,1882.466884431883,2597.6857780933715,4281.382248541982,658.0232864244833,1957.8093975563454,3023.4838237214335,4483.947438737889,379.13052192383594,1799.872015112491,1810.0057387153217,3449.6741085159183,631.3761929506612,1863.3663186123663,2732.9835699055125,4356.34822789061
AISF_LEC_T1,CFLa_A,4.453687231475737,4.510947302636996,0.05726007116125942,55.8530572163542,56.53246962711304,260.17143033128,288.225975834808,245.88413094440173,258.4986355013575,503.86147479539784,517.7474617178187,12.925390063449521,305.17721316600864,665.4791019276878,1723.0330036378932,2605.2766944297987,3942.5518665820964,736.8699819037209,1816.0656242600624,3128.67577885035,4324.525374960106,417.10065364858906,1647.7084413781288,1996.465978783731,3197.990248216359,707.3158999895372,1720.8790361621272,2706.4427915759147,4007.5616569030617
AISF_LEC_T1,CNBi_T,4.591787094966809,4.64736304638803,0.05557595142122107,62.011764596831505,62.6492918941567,292.44384967222317,300.1988616942162,284.03839293691124,293.88444171138286,311.1762329786205,245.77124672516788,34.633136485580145,1724.9641532480255,332.42724108740896,1987.4680636724343,2961.533050145891,3778.0469962808297,380.3732525047489,2796.8872311909367,3220.4132639942945,4625.317922083921,313.3819116199677,1083.1784146145285,2228.9017530932306,3011.637596413585,323.987595077571,2070.0016549608786,2938.1186105544957,4023.2404009145994
AISF_LEC_T1,CLiaCFA_A,4.674308962228623,4.837668577012213,0.16335961478359007,60.46208674395785,63.09506721366983,314.00922454946374,329.24119455102283,297.6606702001122,315.01558339811857,447.3770541490926,517.1176934916541,8.992216479810166,164.14013672523268,462.2963904720043,2201.1634206180647,2995.766911169124,4202.023018609992,614.8911307386954,2669.3638408605443,3112.031490104976,4540.277004965614,307.5171674489997,1902.1284138379083,2900.454745072886,3011.942023988253,469.76923649782333,2189.0648095435813,2976.3820463756315,4293.338473635693
AISF_LEC_T1,CFAeaCNA_T,5.120606827762539,5.20481281476439,0.08420598700185078,58.42169942760548,59.02497506284341,258.6914931457558,293.32973525140983,249.85203433956548,253.41416713660615,476.26909352904465,575.8088560465507,10.031165546547726,176.64186241278057,659.0039914628111,1759.531627246137,2738.916377319516,3915.413186461543,769.8576699898802,2354.2037466398087,3382.300204712502,4519.652954644851,378.0784528700983,747.094483533558,2068.581911694687,3178.273617756309,687.0614730645282,2054.305148229277,3022.324201381805,4272.086603583193
AISF_LEC_T1,i_T,5.262072885925648,5.322701196566981,0.06062831064133256,61.58504873051126,61.737795076104284,260.2726272572362,262.75779090969235,258.5075168422495,259.5545122556947,411.31120715394354,524.8192349573388,16.954353438707265,404.08703529944916,481.4319013843634,2512.701118964676,3166.444217342139,4434.155689246433,513.1480558964358,2711.770009119579,3204.124002380348,4490.413953549996,432.25577119740507,2209.382311522349,3102.4458615136705,4388.332878220925,478.647947613778,2564.6705754024933,3176.5753785221896,4430.613525660109
AISF_LEC_T1,COSDo_A,5.369856549288017,5.423748380969202,0.0538918316811845,60.09363667719799,61.784861390671715,256.26108469964464,268.2487141554462,235.44147893234958,256.9017480045286,526.2924715906995,383.9236822795408,18.77430563557726,580.1555399955736,520.535134582133,1553.3735386919127,2800.520249201213,4065.6655461109913,555.35185683695,1825.736126254395,3290.5296572475277,5046.926524881744,351.500378859878,1032.2505121530676,1825.356044304701,3092.036145538067,543.3346233965873,1645.6509020149952,3112.5326173900985,4347.84828194231
AISF_LEC_T1,COBo_T,5.506270248231016,5.561846199652238,0.05557595142122196,57.79170314733438,59.52445808221325,244.91321714732055,257.7683852112613,234.09453230377764,242.51748606009127,463.3314561692144,226.2200710158813,19.087326614214113,1147.0726861068422,475.6387447404054,1026.4721520658404,2742.871313026903,3578.5611756060357,498.7352325752196,1838.0444904683266,2949.4589770156854,3770.710681974487,394.98215508770414,951.0312031925515,2212.740803320147,3339.9029281800968,482.3427328568661,987.9095407437841,2820.8776310347366,3595.1878196714474
AISF_LEC_T1,COVoa_T,5.640999827433978,5.698259898595237,0.05726007116125853,55.07523783790549,56.03064414898211,223.95080380553514,235.20460504670766,217.85801022043404,222.34449668747743,512.3054156022424,341.80800439704706,14.431623051258002,492.9781358458065,571.4006609993257,1186.2563927126507,2422.307188328004,4150.0780671719185,640.2107928446482,1338.1849884763403,2636.4546742818943,4525.6634913513135,447.84296590730844,928.6347368766982,2140.289724295962,3864.859045543558,575.8880214478045,1243.2466725375273,2467.686196131506,4212.055743731511
AISF_LEC_T1,COBo_T,5.777413526376976,5.844778315978457,0.06736478960148151,58.328009512630636,60.35657424787877,224.01472817498066,226.33869731071283,220.28042412137333,225.05212137666655,442.5994196000839,201.12768758451688,31.587217095171603,1897.5220376054972,441.5676567189394,961.9143968127847,2576.860251134245,4149.570545912019,464.39258247356054,1018.8556243101066,2792.9443178572483,4343.198275608238,403.1924243935056,893.9780739620861,2374.729513043067,3981.0059269203466,446.6144613280543,966.5312689897014,2536.201054839523,4124.888786621941
AISF_LEC_T1,COVo_A,5.927300183240271,6.040136205822751,0.11283602258248049,52.68453864096556,56.23624204910291,213.61006801328386,230.41898254631536,198.78872051616634,212.17470563116458,336.2476714533612,225.45334923815892,24.548018721339467,1332.998018767366,460.8140103350127,1505.278332344628,2676.2821249659437,3957.8236810262447,1897.1427838247866,2608.9572704737197,3920.3731656548016,5048.885257995061,56.388961135208035,951.1630333586814,2423.107678179293,3652.5619760679447,274.1115859102468,1487.9389175329406,2557.0891734790303,3800.8061138762714
AISF_LEC_T1,COBueCFA_T,6.549311282998109,6.631833150259923,0.08252186726181421,60.915358649807274,62.42668417252404,237.34441798794845,245.49600247384464,232.07716037745394,236.61632290967978,436.9917248174254,300.17075342303747,23.884707868497344,895.4081861009773,459.73731055913703,1698.3948976623362,2839.877879054059,4189.896148554351,482.29746235661315,2097.4909701317492,3108.6955831609876,4352.0290424447985,327.77565469476167,983.1545905011901,2589.306465473141,3924.2413068678843,468.86947945273124,1838.364204113751,2782.223757826252,4167.708440566655
AISF_LEC_T1,eCL_T,6.699197939861404,6.766562729462884,0.06736478960148062,62.54116355368916,64.16577885681028,247.70006453196993,274.0521078599036,228.61739303044845,242.78626764964122,509.56470893559884,300.3067315282385,12.617523020743068,346.6346061728393,489.23091533870513,2060.0596456531384,2783.829957267525,3343.7836041043297,522.7700837869929,2136.6853281491144,2940.220925099677,4625.66892475076,417.41088425771994,1961.982064337765,2453.776934315235,2849.5051117374683,487.06101027327804,2058.3825389942103,2821.3662779939677,3153.06156810883
AISF_LEC_T1,COSBieCNA_T,6.860873434904957,6.951815900866957,0.09094246596199973,56.9509539449045,58.41558069101466,261.73160728798354,270.79838102605385,253.57886381282825,259.92155962189105,637.1740250723302,766.1118484169764,3.678323424599955,31.43211830339871,496.1929459131151,2180.679852180509,2863.1951711114566,3973.8700853885266,571.7642106565717,2488.8290866155635,3219.1984740045555,4574.908169212993,394.6831539418564,501.55130392901344,2182.2898891007444,2962.7004077868824,511.0677695231233,2352.8855787709736,3019.1974950498466,4302.80693918117
AISF_LEC_T1,CODo_A,7.0814931208498075,7.201065622392435,0.11957250154262766,57.630453582883725,59.670648629037665,322.1849138183755,351.3097083483481,310.1250706129486,321.41393231421995,536.6495506937869,441.7902996826827,10.289938628542883,222.67359699820742,579.7828370654225,1567.449994795244,2801.75718279536,3323.924880981686,1216.5809196628447,2051.2326933817662,3107.8466156947165,4649.981061206982,367.7720013336249,1350.6868896233818,2473.470959818665,2765.601848354364,585.2166870611127,1534.0266183855017,2847.441006564567,3094.770431517175
AISF_LEC_T1,eCFA_T,7.318958093811097,7.3795864044524295,0.06062831064133256,61.7564714793243,63.20770719140509,239.0730570727669,251.8584801988812,231.91824288043708,234.53863563034534,571.2631118216214,608.1939200292787,6.578177114916303,74.36374678100073,475.70504374889634,2166.8497756608535,3019.2982027890653,4375.958008137592,493.92038775027373,2274.360112959671,3098.2669794091,4460.427360052346,459.6190697362953,2059.9184271481236,2972.2830610636115,4268.977984023982,474.6793522696412,2162.834556464486,2999.988466463914,4380.10131131263
AISF_LEC_T1,COBe_A,7.527788941575687,7.581680773256871,0.0538918316811845,60.80988652896182,62.44486396169452,249.21575735492138,259.17198924021335,239.91008222310586,251.07434737825875,444.9520263144827,267.3122656998403,27.856372347015395,1274.8276529958728,483.71156471326236,2126.1058922598672,3023.999567845898,4247.647926581758,502.8603024643158,2190.900479460477,3156.746252133396,4385.270016328144,406.28932632954024,1934.1861519290314,2966.921341042796,3921.5058937953154,491.07965822957857,2163.019277466975,2999.8688258131497,4260.763508999237
AISF_LEC_T1,CFAa_T,7.67262323921887,7.7618815854408325,0.08925834622196227,53.20411550844584,53.81237022068657,221.00849142073875,261.4438465732209,213.48110543000274,216.33066511357146,587.6080915683102,637.4785846646311,14.08140146581644,266.8022140303935,726.6347928433465,1789.7974740167006,2706.4987990611044,4309.3978034608845,793.4186267715914,1867.1910311656407,2971.854294396511,4492.390050386679,518.4734461368911,1727.397406930504,2576.4838619313673,4140.607730470277,739.216847469373,1776.9542953837977,2633.308899707735,4317.22375524406
AISF_LEC_T1,COSDo_A,7.806792126777831,7.924680508580422,0.11788838180259109,54.81435169399211,57.611464075411924,271.54422194847524,300.6612523969303,223.06552718149348,283.2687152011721,317.4456968203316,267.74363278241066,36.96169235594745,1916.3121298547928,423.94250944167936,1380.422797693588,2640.889478055336,3991.2802092481893,693.4827989214666,1729.338842964124,3496.3211113976336,4991.528388379014,293.53562113100725,1031.8121261795172,1843.5105717128415,3330.63862408732,330.4025568097211,1373.5552346300592,2445.6114360016672,3806.806557560639
